6986102,1,2,20181228-ETS63,28/12/2018,172712.02,P,GTQ,PUMA ENERGY GUATEMALA SA,,,,,,,,,,,,,
6986102,1,2,20190103-ETS07,3/1/2019,112118.36,P,GTQ,PUMA ENERGY GUATEMALA SA,,,,,,,,,,,,,
6986102,1,2,20190109-ETS21,9/1/2019,260792.63,P,GTQ,PUMA ENERGY GUATEMALA SA,,,,,,,,,,,,,
6986102,1,2,20190116-ETS36,16/01/2019,51526.81,P,GTQ,PUMA ENERGY GUATEMALA SA,,,,,,,,,,,,,
6986102,1,2,20190123-ETS55,23/01/2019,205531.12,P,GTQ,PUMA ENERGY GUATEMALA SA,,,,,,,,,,,,,
6986102,1,2,20190130-ETS71,30/01/2019,98839.20,P,GTQ,PUMA ENERGY GUATEMALA SA,,,,,,,,,,,,,
6986102,1,2,20190207-ETS10,7/2/2019,155359.56,P,GTQ,PUMA ENERGY GUATEMALA SA,,,,,,,,,,,,,
6986102,1,2,20190213-ETS23,13/02/2019,206897.68,P,GTQ,PUMA ENERGY GUATEMALA SA,,,,,,,,,,,,,
6986102,1,2,20190220-ETS40,20/02/2019,148245.31,P,GTQ,PUMA ENERGY GUATEMALA SA,,,,,,,,,,,,,
6986102,1,2,20190227-ETS59,27/02/2019,153463.56,P,GTQ,PUMA ENERGY GUATEMALA SA,,,,,,,,,,,,,
6986102,1,2,20190306-ETS16,6/3/2019,208685.04,P,GTQ,PUMA ENERGY GUATEMALA SA,,,,,,,,,,,,,
6986102,1,1,20181219-AV079,19/12/2018,180105.64,P,GTQ,PUMA ENERGY GUATEMALA SA,,,,,,,,,,,,,
6986102,1,1,20181228-AV113,28/12/2018,349958.52,P,GTQ,PUMA ENERGY GUATEMALA SA,,,,,,,,,,,,,
6986102,1,1,20190103-AV010,3/1/2019,274389.74,P,GTQ,PUMA ENERGY GUATEMALA SA,,,,,,,,,,,,,
6986102,1,1,20190110-AV035,10/1/2019,210845.11,P,GTQ,PUMA ENERGY GUATEMALA SA,,,,,,,,,,,,,
6986102,1,1,20190117-AV063,17/01/2019,309016.83,P,GTQ,PUMA ENERGY GUATEMALA SA,,,,,,,,,,,,,
6986102,1,1,20190124-AV086,24/01/2019,256913.90,P,GTQ,PUMA ENERGY GUATEMALA SA,,,,,,,,,,,,,
6986102,1,1,20190130-AV100,30/01/2019,259452.90,P,GTQ,PUMA ENERGY GUATEMALA SA,,,,,,,,,,,,,
6986102,1,1,20190207-AV022,7/2/2019,362447.57,P,GTQ,PUMA ENERGY GUATEMALA SA,,,,,,,,,,,,,
6986102,1,1,20190214-AV044,14/02/2019,303446.78,P,GTQ,PUMA ENERGY GUATEMALA SA,,,,,,,,,,,,,
6986102,1,1,20190221-AV071,21/02/2019,247108.51,P,GTQ,PUMA ENERGY GUATEMALA SA,,,,,,,,,,,,,
6986102,1,1,20190227-AV092,27/02/2019,306927.12,P,GTQ,PUMA ENERGY GUATEMALA SA,,,,,,,,,,,,,
6986102,1,1,20190306-AV017,6/3/2019,363857.24,P,GTQ,PUMA ENERGY GUATEMALA SA,,,,,,,,,,,,,
91890594,1,2,20190103-ETS07,3/1/2019,4963.66,P,GTQ,ENERGIA Y COMBUSTIBLES SA,,,,,,,,,,,,,
91890594,1,2,20190116-ETS36,16/01/2019,7700.76,P,GTQ,ENERGIA Y COMBUSTIBLES SA,,,,,,,,,,,,,
91890594,1,2,20190124-ETS59,24/01/2019,3682.32,P,GTQ,ENERGIA Y COMBUSTIBLES SA,,,,,,,,,,,,,
91890594,1,2,20190213-ETS23,13/02/2019,2968.98,P,GTQ,ENERGIA Y COMBUSTIBLES SA,,,,,,,,,,,,,
91890594,1,2,20190220-ETS40,20/02/2019,3519.54,P,GTQ,ENERGIA Y COMBUSTIBLES SA,,,,,,,,,,,,,
91890594,1,2,20190227-ETS59,27/02/2019,3300.76,P,GTQ,ENERGIA Y COMBUSTIBLES SA,,,,,,,,,,,,,
3718956,1,7,13766,17/12/2018,100.00,C,GTQ,EDWIN RONAL WINTER DOMINGUEZ,,,,,,,,,,,,,
24301728,1,7,20181217-SYE31,17/12/2018,17629.40,V,GTQ,SELECTPHARMA SA,,,,,,,,,,,,,
24301728,1,7,20190102-SYE03,2/1/2019,26973.36,V,GTQ,SELECTPHARMA SA,,,,,,,,,,,,,
24301728,1,7,20190218-SYE28,18/02/2019,19879.28,V,GTQ,SELECTPHARMA SA,,,,,,,,,,,,,
24301728,1,7,20190301-SYE02,1/3/2019,4494.01,V,GTQ,SELECTPHARMA SA,,,,,,,,,,,,,
54998654,1,7,14034,11/3/2019,3193.57,C,GTQ,LABINDUSTRIAS SA,,,,,,,,,,,,,
1834770,1,7,13815,7/1/2019,14758.92,C,GTQ,VICTOR HUGO HIGUEROS VALDEZ,,,,,,,,,,,,,
1834770,1,7,13834,14/01/2019,11069.19,C,GTQ,VICTOR HUGO HIGUEROS VALDEZ,,,,,,,,,,,,,
5272378,1,7,13799,2/1/2019,44541.13,C,GTQ,IRMA VIOLETA CORTEZ COTOM DE LOPEZ,,,,,,,,,,,,,
7126166,1,7,20190107-SYE17,7/1/2019,134.00,V,GTQ,CORPORACION AMARILLOSA,,,,,,,,,,,,,
7126166,1,7,20190122-SYE42,22/01/2019,147.60,V,GTQ,CORPORACION AMARILLOSA,,,,,,,,,,,,,
7126166,1,7,20190301-SYE01,1/3/2019,183.60,V,GTQ,CORPORACION AMARILLOSA,,,,,,,,,,,,,
7126166,1,7,20190305-SYE08,5/3/2019,321.20,V,GTQ,CORPORACION AMARILLOSA,,,,,,,,,,,,,
88380750,1,7,13847,21/01/2019,6550.25,C,GTQ,ADELAIDA BEATRIZ JOLON BARRIOS,,,,,,,,,,,,,
88380750,1,7,13935,4/3/2019,9101.00,C,GTQ,ADELAIDA BEATRIZ JOLON BARRIOS,,,,,,,,,,,,,
